Data,Laikas,"Uþpildymas
%","Max vëjo
greitis
m/s","Vëjo
greitis
m/s","Vëjo
kryptis
°","Vëjo
pokrypis
á hori.","U
m/s","V
m/s","W
m/s","Temp.
12 m
°C",
6/7/2010,17:00,100,12.58,4.6,247.6,-0.7,-3.43,-2.59,-0.12,15.92,
6/7/2010,17:30,100,2.96,1.37,234.5,-3.1,-1.09,-0.5,-0.07,15.99,
6/7/2010,18:00,100,3.5,1.65,179.4,-2.8,0.08,-1.49,-0.09,16.61,
6/7/2010,18:30,100,6.73,3.32,186.7,-1,-0.46,-3.18,-0.09,17.32,
6/7/2010,19:00,100,14.73,5.29,197.2,-1.2,-1.79,-4.74,-0.15,17.21,
6/7/2010,19:30,100,12.09,6.16,233.6,-1.6,-4.95,-3.61,-0.17,15.65,
6/7/2010,20:00,100,6.22,4.58,219.7,-1.2,-2.9,-3.47,-0.1,14.81,
6/7/2010,20:30,100,6.2,4.86,220.7,-1.2,-3.16,-3.65,-0.1,14.72,
6/7/2010,21:00,100,5.44,3.02,213.2,-1.3,-1.67,-2.41,-0.07,14.72,
6/7/2010,21:30,100,4.36,2.68,193.1,-1.4,-0.63,-2.55,-0.08,14.88,
6/7/2010,22:00,100,3.79,2.1,184.2,-2.1,-0.21,-2.02,-0.08,14.86,
6/7/2010,22:30,100,7.17,2.55,185.4,-1.3,-0.22,-2.46,-0.07,14.88,
6/7/2010,23:00,100,4.13,2.46,194.9,-1,-0.61,-2.31,-0.05,14.87,
6/7/2010,23:30,100,3.37,2.35,196.3,-1.6,-0.66,-2.19,-0.06,14.66,
6/8/2010,0:00,100,5.18,3.13,191.9,-1.9,-0.79,-2.9,-0.1,14.67,
6/8/2010,0:30,100,6.6,3.92,215,-1.2,-2.22,-3.14,-0.08,14.49,
6/8/2010,1:00,100,12.27,6.04,254.3,-2.3,-5.52,-0.95,-0.28,14.04,
6/8/2010,1:30,100,11.16,6.76,243.8,-3.6,-6.02,-2.87,-0.44,13.18,
6/8/2010,2:00,100,12.5,8.59,222.8,-1.1,-5.6,-6.17,-0.17,13.51,
6/8/2010,2:30,100,12.19,8.65,208.5,-0.5,-4.15,-7.49,-0.09,14.14,
6/8/2010,3:00,100,13.79,9.98,227.3,-1.1,-7.26,-6.65,-0.2,14.01,
6/8/2010,3:30,100,15.8,11.21,241.1,-2.7,-9.69,-5.42,-0.54,13.09,
6/8/2010,4:00,100,17.54,13.36,233.2,-1.5,-10.66,-7.94,-0.37,12.79,
6/8/2010,4:30,100,18.51,13.45,235.8,-2.1,-11.06,-7.47,-0.53,12.39,
6/8/2010,5:00,100,17.45,13.02,233.2,-1.9,-10.39,-7.72,-0.45,12.27,
6/8/2010,5:30,100,16.52,12.43,234.3,-1.7,-10.05,-7.2,-0.4,11.97,
6/8/2010,6:00,100,16.86,12.56,236.7,-2.1,-10.46,-6.84,-0.49,11.87,
6/8/2010,6:30,100,16.63,12.66,238.9,-2.7,-10.77,-6.45,-0.62,11.61,
6/8/2010,7:00,100,17.48,12.77,243.2,-3.6,-11.33,-5.67,-0.83,11.05,
6/8/2010,7:30,100,18.7,12.52,249.8,-4.3,-11.62,-4.22,-0.96,10.87,
6/8/2010,8:00,100,14.84,10.89,239.9,-2.9,-9.37,-5.39,-0.56,10.71,
6/8/2010,8:30,100,14.73,11.35,242.5,-3.3,-9.99,-5.19,-0.66,10.55,
6/8/2010,9:00,100,14.84,11.27,251.3,-4.5,-10.59,-3.56,-0.9,10.4,
6/8/2010,9:30,100,15.55,11.07,248.7,-3.9,-10.24,-3.94,-0.77,10.72,
6/8/2010,10:00,100,14.65,11.06,246.7,-3.8,-10.1,-4.32,-0.74,10.86,
6/8/2010,10:30,100,15.58,11.45,247.3,-3.8,-10.5,-4.36,-0.78,10.92,
6/8/2010,11:00,100,16.23,11.87,248.8,-4,-10.99,-4.22,-0.85,10.99,
6/8/2010,11:30,100,16.22,11.95,244.2,-3.3,-10.7,-5.12,-0.71,11.02,
6/8/2010,12:00,99,21.39,11.79,246,-3.6,-10.7,-4.71,-0.77,11.01,
6/8/2010,12:30,99,17.95,12.64,247.2,-3.8,-11.58,-4.83,-0.86,10.97,
6/8/2010,13:00,100,16.71,12.88,248.2,-4.2,-11.87,-4.72,-0.97,10.78,
6/8/2010,13:30,100,15.96,12.22,252.2,-4.8,-11.54,-3.67,-1.05,10.62,
6/8/2010,14:00,100,14.79,11.69,258,-5.3,-11.31,-2.39,-1.1,10.53,
6/8/2010,14:30,100,14.63,10.69,257.4,-5.5,-10.32,-2.28,-1.04,10.56,
6/8/2010,15:00,100,14.42,10.52,261.4,-5.6,-10.3,-1.54,-1.03,10.57,
6/8/2010,15:30,100,13.04,9.65,261.6,-5.7,-9.45,-1.35,-0.96,10.58,
6/8/2010,16:00,100,12.67,9.54,261.3,-6,-9.33,-1.41,-1,10.64,
6/8/2010,16:30,100,12.34,9.12,263.1,-5.7,-8.96,-1.06,-0.91,10.66,
6/8/2010,17:00,100,10.97,8.49,265.7,-5.3,-8.37,-0.62,-0.78,10.65,
6/8/2010,17:30,100,11.24,8.32,269.1,-3.6,-8.21,-0.13,-0.54,10.63,
6/8/2010,18:00,100,11.21,8.15,267.6,-4,-8.05,-0.31,-0.58,10.64,
6/8/2010,18:30,100,11.39,8.26,267.4,-4.2,-8.16,-0.36,-0.62,10.59,
6/8/2010,19:00,100,10.05,7.62,259,-5,-7.36,-1.35,-0.68,10.43,
6/8/2010,19:30,100,11.33,7.85,265.1,-3.4,-7.62,-0.57,-0.51,10.47,
6/8/2010,20:00,100,11.62,7.09,274.5,-1.2,-6.9,0.56,-0.24,10.34,
6/8/2010,20:30,100,9.59,6.08,274.6,-0.5,-5.89,0.47,-0.14,10.19,
6/8/2010,21:00,100,8.14,5.21,275.8,-0.5,-5.04,0.51,-0.12,10.13,
6/8/2010,21:30,100,6.9,4.24,271.8,-1.9,-4.11,0.13,-0.18,10.13,
6/8/2010,22:00,100,5.22,3.14,273.6,-1.8,-3.05,0.18,-0.13,10.78,
6/8/2010,22:30,100,5.07,3.18,275.2,-3,-3.05,0.28,-0.21,11.32,
6/8/2010,23:00,100,4.51,2.5,258.7,-5.3,-2.39,-0.44,-0.23,11.14,
6/8/2010,23:30,100,2.71,1.93,223.1,-2.9,-1.29,-1.24,-0.1,10.95,
6/9/2010,0:00,100,2.09,1.07,183.2,-1.3,-0.06,-1,-0.03,10.31,
6/9/2010,0:30,100,1.9,1.28,172.6,-2.9,0.15,-1.25,-0.06,10.08,
6/9/2010,1:00,100,2.27,1.55,177.3,-2.4,0.05,-1.52,-0.06,10.01,
6/9/2010,1:30,100,2.58,1.71,175.7,-2.6,0.1,-1.67,-0.07,10.04,
6/9/2010,2:00,100,2.21,1.46,180,-2.3,0,-1.43,-0.05,10.11,
6/9/2010,2:30,100,2.71,1.56,192.2,-2.6,-0.31,-1.5,-0.06,10.29,
6/9/2010,3:00,100,2.69,1.82,179.5,-2.6,0,-1.79,-0.08,9.89,
6/9/2010,3:30,100,2.22,1.6,175.1,-2.8,0.12,-1.57,-0.07,9.97,
6/9/2010,4:00,100,2.25,1.5,168.5,-3.2,0.27,-1.45,-0.08,10.09,
6/9/2010,4:30,100,1.5,0.88,150.3,-3.5,0.35,-0.7,-0.05,10.59,
6/9/2010,5:00,100,1.68,1.09,137.9,-3.9,0.73,-0.71,-0.06,11.21,
6/9/2010,5:30,100,1.32,0.69,127.7,-6.5,0.33,-0.45,-0.05,11.32,
6/9/2010,6:00,100,1.58,1.11,102.4,-3,1,-0.29,-0.05,11.55,
6/9/2010,6:30,100,1.93,1.26,112.8,-2.7,1.14,-0.47,-0.05,12.01,
6/9/2010,7:00,100,3.38,1.63,143.4,-3.9,0.94,-1.27,-0.11,11.97,
6/9/2010,7:30,100,4.13,1.73,137.3,-2.5,1.1,-1.21,-0.09,12.3,
6/9/2010,8:00,100,5.47,2.36,129.2,-2.5,1.73,-1.38,-0.15,12.53,
6/9/2010,8:30,100,5.49,2.33,119.7,-2,1.85,-1.05,-0.14,12.65,
6/9/2010,9:00,100,6.78,3.04,113.3,-1.1,2.53,-1.07,-0.14,12.64,
6/9/2010,9:30,100,7.67,3.15,113.8,-1.2,2.58,-1.09,-0.14,12.88,
6/9/2010,10:00,100,7.22,3.35,122.2,-0.7,2.49,-1.56,-0.13,13.14,
6/9/2010,10:30,100,7.7,3.77,120.5,-1,2.98,-1.75,-0.17,13.39,
6/9/2010,11:00,100,8.06,3.88,109.9,-1.7,3.3,-1.22,-0.24,14.14,
6/9/2010,11:30,100,8.83,4.04,107,-2.2,3.56,-1.08,-0.25,14.93,
6/9/2010,12:00,100,8.99,3.79,108.7,-2.9,3.27,-1.13,-0.28,15.84,
6/9/2010,12:30,100,7.8,3.38,104,-2,2.9,-0.75,-0.17,16.55,
6/9/2010,13:00,100,7.24,3.29,102.4,-0.2,2.79,-0.64,-0.1,17.35,
6/9/2010,13:30,100,7.54,3.58,111.4,-1.8,2.99,-1.23,-0.18,18.2,
6/9/2010,14:00,100,8.12,4.01,116.9,-2.8,3.3,-1.7,-0.27,18.86,
6/9/2010,14:30,100,7.88,3.87,105.1,-2.7,3.43,-0.87,-0.26,19.06,
6/9/2010,15:00,100,8.37,3.02,112.3,0.5,2.39,-0.99,-0.05,19.63,
6/9/2010,15:30,100,6.7,2.81,97.5,-0.9,2.52,-0.33,-0.12,19.44,
6/9/2010,16:00,100,6.45,2.84,110.1,-1.9,2.39,-0.87,-0.15,19.96,
6/9/2010,16:30,100,6.69,2.9,102.3,-1.6,2.52,-0.6,-0.17,20.12,
6/9/2010,17:00,100,7.49,3.11,99.6,0,2.74,-0.46,-0.1,20.49,
6/9/2010,17:30,100,7.3,3.18,98.4,0.3,2.82,-0.41,-0.08,20.66,
6/9/2010,18:00,100,7.53,3.05,105.1,-2.2,2.58,-0.7,-0.16,20.89,
6/9/2010,18:30,100,8.33,3.42,104.2,0.5,2.93,-0.71,-0.08,20.86,
6/9/2010,19:00,100,8.5,3.6,100.6,-2.7,3.16,-0.66,-0.23,20.97,
6/9/2010,19:30,100,7.67,3.34,99.1,-0.8,2.97,-0.51,-0.15,20.82,
6/9/2010,20:00,100,7.21,3.09,93.1,-1.3,2.79,-0.07,-0.16,20.69,
6/9/2010,20:30,100,6.85,2.79,87.2,-0.3,2.5,0.08,-0.11,20.42,
6/9/2010,21:00,100,8.8,3.28,98,-1.4,2.94,-0.41,-0.17,19.98,
6/9/2010,21:30,100,7.72,3.4,99.5,-1.6,3.05,-0.55,-0.19,19.48,
6/9/2010,22:00,100,6.64,3.1,98.8,-4.8,2.8,-0.44,-0.33,19.36,
6/9/2010,22:30,100,7.37,3.16,96.6,-4.2,2.89,-0.32,-0.32,19.01,
6/9/2010,23:00,100,6.87,3.26,95.8,-2,3.01,-0.31,-0.18,18.27,
6/9/2010,23:30,100,7.2,3.36,98,-1,3.09,-0.45,-0.15,17.85,
6/10/2010,0:00,100,7.49,3.71,107.5,-1.1,3.3,-1.01,-0.16,17.86,
6/10/2010,0:30,100,8.37,3.73,108.8,-1.9,3.29,-1.11,-0.23,17.76,
6/10/2010,1:00,100,7.85,3.85,104.7,-2,3.48,-0.88,-0.21,17.61,
6/10/2010,1:30,100,7.78,3.64,99.8,-2.5,3.36,-0.57,-0.24,17.32,
6/10/2010,2:00,100,7.18,3.66,99.1,-2.3,3.38,-0.52,-0.21,17.09,
6/10/2010,2:30,100,7.84,3.67,97.5,-1.9,3.4,-0.41,-0.2,16.84,
6/10/2010,3:00,100,7.44,3.75,95.3,-1.3,3.52,-0.3,-0.18,16.67,
6/10/2010,3:30,100,7.42,3.77,96.9,-2.5,3.53,-0.39,-0.24,16.51,
6/10/2010,4:00,100,7.49,3.94,96.8,-0.8,3.67,-0.43,-0.15,16.26,
6/10/2010,4:30,100,7.5,3.85,99,-1.1,3.6,-0.56,-0.16,16.14,
6/10/2010,5:00,100,7.14,3.76,102.9,-1.6,3.49,-0.79,-0.17,16.18,
6/10/2010,5:30,100,7.71,3.91,103.8,-2.2,3.6,-0.87,-0.21,16.49,
6/10/2010,6:00,100,7.61,4.01,104.5,-2.1,3.69,-0.95,-0.22,16.66,
6/10/2010,6:30,100,6.81,3.9,92.9,-2.4,3.71,-0.18,-0.23,16.17,
6/10/2010,7:00,100,6.49,3.54,92.3,-2,3.38,-0.11,-0.18,16.22,
6/10/2010,7:30,100,5.73,2.36,117.2,-1.4,1.91,-0.58,-0.08,16.26,
6/10/2010,8:00,100,5.16,2.38,78.8,-0.6,1.95,0.29,-0.08,16.78,
6/10/2010,8:30,100,5.45,2.28,80.5,-2.6,1.92,0.12,-0.11,16.84,
6/10/2010,9:00,100,6.07,1.98,95.5,-2.3,1.56,-0.16,-0.11,16.93,
6/10/2010,9:30,100,5.37,2.29,76,-1.5,2.02,0.49,-0.13,17.73,
6/10/2010,10:00,100,5.6,2.37,78.7,-1.4,2.08,0.39,-0.1,18.57,
6/10/2010,10:30,100,5.93,2.27,82.9,1.6,1.99,0.23,-0.04,19.29,
6/10/2010,11:00,100,5.34,2.7,87.7,0,2.46,0.11,-0.1,20.29,
6/10/2010,11:30,100,6.47,2.74,75.9,-0.6,2.39,0.52,-0.11,21.29,
6/10/2010,12:00,100,5.88,2.4,74.4,2.2,2.01,0.55,0,22.34,
6/10/2010,12:30,100,7.22,2.61,70.8,-0.3,2.17,0.75,-0.07,23.19,
6/10/2010,13:00,100,5.67,2.42,67,-0.1,1.95,0.85,-0.06,24.11,
6/10/2010,13:30,100,5.58,2.62,79.3,-3.7,2.2,0.38,-0.19,24.73,
6/10/2010,14:00,100,4.92,2.16,38.7,0.7,0.76,0.87,-0.01,23.18,
6/10/2010,14:30,100,4.08,1.99,348.2,-2.7,-0.39,1.76,-0.07,22.57,
6/10/2010,15:00,100,4.75,1.49,334.8,-1.7,0.03,0.49,-0.02,24.51,
6/10/2010,15:30,100,3.69,1.48,334.2,0.2,-0.2,0.55,0.02,24.81,
6/10/2010,16:00,100,6.13,3.06,351.8,-1.2,-0.46,2.79,-0.08,19.3,
6/10/2010,16:30,100,6.53,3.53,4.2,0,0.29,3.44,-0.04,21.45,
6/10/2010,17:00,100,6.39,4.24,3.5,-0.7,0.25,4.17,-0.07,22.71,
6/10/2010,17:30,100,5.91,3.95,4.9,-0.7,0.33,3.87,-0.06,22.63,
6/10/2010,18:00,100,5.18,3.2,6.5,-0.4,0.35,3.13,-0.03,22.82,
6/10/2010,18:30,100,5.79,2.89,13.7,0,0.61,2.73,-0.03,25.66,
6/10/2010,19:00,100,5.69,2.92,23.5,-0.3,1.09,2.55,-0.06,26.18,
6/10/2010,19:30,100,8.54,3.67,48.6,-1.7,2.56,2.17,-0.17,25.55,
6/10/2010,20:00,100,8.2,3.52,55.3,-0.4,2.64,1.82,-0.12,24.55,
6/10/2010,20:30,100,9.55,3.71,60.2,0.6,2.94,1.65,-0.08,23.86,
6/10/2010,21:00,100,8.44,3.7,65.7,-1,3.11,1.37,-0.14,23.47,
6/10/2010,21:30,100,8.91,3.24,67.3,0,2.64,1.11,-0.11,22.95,
6/10/2010,22:00,100,11.73,5.25,246.9,-1,-3.45,-2.04,-0.11,18.84,
6/10/2010,22:30,100,7.2,2.84,33.9,-0.9,1.37,1.73,-0.08,19.77,
6/10/2010,23:00,100,7.29,3.15,74.5,-1.6,2.81,0.79,-0.16,20.72,
6/10/2010,23:30,100,8.35,3.34,70.8,-0.2,2.9,0.98,-0.13,20.33,
6/11/2010,0:00,100,7.8,3.34,85.7,-1,3,0.24,-0.16,20.61,
6/11/2010,0:30,100,7.83,3.57,87.8,-0.8,3.18,0.06,-0.14,20.64,
6/11/2010,1:00,100,6.96,3.09,96,-2,2.83,-0.32,-0.18,20.57,
6/11/2010,1:30,100,7.15,3.28,94.9,-1.3,3.03,-0.27,-0.16,20.42,
6/11/2010,2:00,100,7.76,3.44,101.4,-1.1,3.11,-0.64,-0.14,20.37,
6/11/2010,2:30,100,8.6,4.19,106.9,-2.1,3.71,-1.12,-0.23,20.22,
6/11/2010,3:00,100,8.52,3.53,104.8,-1.1,3.16,-0.82,-0.16,19.68,
6/11/2010,3:30,100,8.24,3.62,94.8,-0.9,3.38,-0.3,-0.18,19.36,
6/11/2010,4:00,100,7.72,3.48,92.8,-1.7,3.26,-0.14,-0.17,19.17,
6/11/2010,4:30,100,8.06,3.91,100.6,-1.2,3.57,-0.65,-0.18,19.16,
6/11/2010,5:00,100,7.64,3.18,99.1,-0.2,2.86,-0.46,-0.12,18.95,
6/11/2010,5:30,100,7.17,2.63,104.7,-0.2,2.28,-0.59,-0.09,18.73,
6/11/2010,6:00,100,5.48,2.51,108.5,-1.4,2.17,-0.71,-0.13,18.62,
6/11/2010,6:30,100,6.77,3.25,108.8,-2.4,2.85,-0.97,-0.19,18.67,
6/11/2010,7:00,100,8.12,3.37,116,-1.6,2.81,-1.33,-0.18,18.79,
6/11/2010,7:30,100,7.53,3.23,123.6,-3.1,2.5,-1.62,-0.23,18.88,
6/11/2010,8:00,100,7.57,3.55,131.7,-3.1,2.49,-2.16,-0.24,19.31,
6/11/2010,8:30,100,7.44,3.44,142.5,-3.5,1.98,-2.44,-0.24,19.6,
6/11/2010,9:00,100,6.62,3.86,135.1,-3.9,2.56,-2.59,-0.31,19.92,
6/11/2010,9:30,100,6.57,3.19,153.9,-0.7,1.28,-2.67,-0.11,20.6,
6/11/2010,10:00,100,6.16,3.28,175.7,-2.7,0.14,-3.02,-0.19,21.01,
6/11/2010,10:30,100,7.01,4.99,197.9,-2.2,-1.51,-4.67,-0.21,20.85,
6/11/2010,11:00,100,6.62,5.31,202.4,-2,-2.02,-4.86,-0.19,20.3,
6/11/2010,11:30,100,6.83,5.61,206.2,-1.6,-2.46,-5,-0.16,19.41,
6/11/2010,12:00,100,6,4.68,207.3,-1.6,-2.13,-4.12,-0.14,19.27,
6/11/2010,12:30,100,5.4,4.27,206.7,-1.9,-1.9,-3.77,-0.15,19.51,
6/11/2010,13:00,100,4.85,3.41,207.6,-1.6,-1.56,-2.98,-0.11,19.74,
6/11/2010,13:30,100,4.05,2.89,218.5,-2.5,-1.75,-2.21,-0.13,19.35,
6/11/2010,14:00,100,4.44,2.57,247.9,-4.5,-2.3,-0.94,-0.2,18.23,
6/11/2010,14:30,100,3.85,1.76,297.8,-1.8,-1.45,0.8,-0.06,17.23,
6/11/2010,15:00,100,3.69,1.71,277.6,-2.8,-1.61,0.22,-0.1,16.96,
6/11/2010,15:30,100,2.93,1.52,322.9,-3.3,-0.9,1.04,-0.05,16.77,
6/11/2010,16:00,100,2.29,1.22,350.8,-2.6,-0.19,1.09,-0.04,18.46,
6/11/2010,16:30,100,2.73,1.64,350,-3.8,-0.24,1.55,-0.1,19.18,
6/11/2010,17:00,100,3.43,2.41,356.2,-1.8,-0.18,2.36,-0.07,19.51,
6/11/2010,17:30,100,5.05,2.94,4.6,-0.6,0.25,2.88,-0.04,19.52,
6/11/2010,18:00,100,6.09,3.64,9,-0.4,0.51,3.51,-0.06,20.96,
6/11/2010,18:30,100,6.57,3.38,11.2,0.2,0.61,3.24,-0.02,20.48,
6/11/2010,19:00,100,9.7,5.05,2.3,-0.1,0.19,4.99,-0.02,18.45,
6/11/2010,19:30,99,28.27,11.44,325.5,-0.8,-6.76,5.53,-0.26,16.64,
6/11/2010,20:00,100,19.63,8.34,322.8,-0.8,-5.2,5.76,-0.14,15.25,
6/11/2010,20:30,100,17.41,5.55,30.6,1,2.5,4.48,-0.03,16.25,
6/11/2010,21:00,100,10.33,4.45,50.4,-2.5,3.03,2.5,-0.27,17.76,
6/11/2010,21:30,100,10.12,3.71,79.6,-2.7,3.22,0.7,-0.27,17.78,
6/11/2010,22:00,100,7.37,3.27,90.9,-0.5,3.01,-0.02,-0.09,17.4,
6/11/2010,22:30,100,6.5,3.03,117.9,-1.7,2.49,-1.05,-0.14,17.37,
6/11/2010,23:00,100,5.52,3.13,171.5,-1.9,0.17,-2.6,-0.12,16.82,
6/11/2010,23:30,100,9.04,3.66,189.1,-1.8,-0.59,-3.54,-0.12,16.18,
6/12/2010,0:00,100,8.24,5.73,194.1,-1.4,-1.4,-5.47,-0.16,15.8,
6/12/2010,0:30,100,9.22,6.74,212.3,-1,-3.61,-5.6,-0.13,15.56,
6/12/2010,1:00,100,10.27,7.34,223.2,-1.2,-5.01,-5.31,-0.16,15.63,
6/12/2010,1:30,100,9.43,6.61,214.8,-1.2,-3.77,-5.38,-0.15,15.36,
6/12/2010,2:00,100,7.54,4.81,196.8,-2,-1.42,-4.49,-0.18,15.21,
6/12/2010,2:30,100,9.82,6.28,194.6,-1.9,-1.58,-6,-0.23,16.04,
6/12/2010,3:00,100,10.42,6.94,196.7,-1.8,-1.98,-6.58,-0.24,16.83,
6/12/2010,3:30,100,10.85,7.83,198.2,-1.4,-2.44,-7.38,-0.21,17.15,
6/12/2010,4:00,100,11.05,7.79,198.3,-1.3,-2.44,-7.32,-0.2,17.37,
6/12/2010,4:30,100,13.72,9.11,217.6,-1.1,-5.55,-7,-0.19,17.43,
6/12/2010,5:00,100,14.97,9.3,236.8,-2.2,-7.78,-4.98,-0.38,16.31,
6/12/2010,5:30,100,16.02,11.57,243.4,-3.8,-10.28,-5.11,-0.79,15.1,
6/12/2010,6:00,100,16.24,10.29,238.5,-2.7,-8.75,-5.28,-0.5,14.57,
6/12/2010,6:30,100,17.43,12.11,245.6,-3.9,-10.95,-4.93,-0.84,14.04,
6/12/2010,7:00,100,17.24,12.65,243,-3.5,-11.2,-5.67,-0.81,13.36,
6/12/2010,7:30,100,15.91,11.93,244.5,-3.8,-10.7,-5.05,-0.81,13.14,
6/12/2010,8:00,100,15.54,11.92,239.3,-3.1,-10.2,-6.03,-0.67,13,
6/12/2010,8:30,100,15.1,11.55,239.6,-3.1,-9.91,-5.78,-0.66,12.79,
6/12/2010,9:00,100,14.79,11.46,240.8,-3.5,-9.94,-5.53,-0.72,12.53,
6/12/2010,9:30,100,14.39,11.22,242.3,-3.8,-9.89,-5.14,-0.77,12.41,
6/12/2010,10:00,100,15.28,11.57,242.7,-3.7,-10.22,-5.25,-0.77,12.32,
6/12/2010,10:30,100,15.04,11.72,243.2,-3.9,-10.4,-5.22,-0.82,12.13,
6/12/2010,11:00,100,13.7,10.3,239,-3,-8.78,-5.23,-0.56,12.11,
6/12/2010,11:30,100,14.49,10.76,241,-3.2,-9.34,-5.12,-0.63,12.12,
6/12/2010,12:00,100,14.05,11,247.4,-4.4,-10.08,-4.18,-0.86,12.11,
6/12/2010,12:30,100,14.35,10.58,246.3,-4.5,-9.61,-4.2,-0.84,12.22,
6/12/2010,13:00,100,13.11,9.97,246,-4.2,-9.04,-4.01,-0.74,12.29,
6/12/2010,13:30,100,13.18,9.11,251,-4.9,-8.53,-2.89,-0.79,12.22,
6/12/2010,14:00,100,10.71,8.41,244.1,-4.3,-7.51,-3.64,-0.65,12.3,
6/12/2010,14:30,100,9.9,7.89,249.9,-5.1,-7.35,-2.66,-0.71,12.22,
6/12/2010,15:00,100,8.84,6.74,244.6,-4.5,-6.04,-2.85,-0.54,12.19,
6/12/2010,15:30,100,8.45,6.44,244,-4.3,-5.74,-2.77,-0.49,12.37,
6/12/2010,16:00,100,7.99,5.9,252,-5.1,-5.52,-1.79,-0.53,12.42,
6/12/2010,16:30,100,7.09,4.84,250.2,-5.5,-4.5,-1.56,-0.47,12.4,
6/12/2010,17:00,100,5.49,3.62,242,-4.3,-3.13,-1.61,-0.28,12.44,
6/12/2010,17:30,100,4.69,3.42,235.3,-3,-2.77,-1.92,-0.18,12.49,
6/12/2010,18:00,100,4.57,3.48,223.8,-1.6,-2.38,-2.47,-0.1,12.62,
6/12/2010,18:30,100,5.06,3.72,219.3,-1.6,-2.32,-2.84,-0.1,12.73,
6/12/2010,19:00,100,5.18,3.97,209.5,-2.4,-1.93,-3.4,-0.17,13.11,
6/12/2010,19:30,100,5.69,3.97,218.7,-1.6,-2.43,-3,-0.12,13.16,
6/12/2010,20:00,100,5.85,4.22,201.6,-1.9,-1.54,-3.89,-0.15,13.67,
6/12/2010,20:30,100,6.66,4.94,207,-1.3,-2.24,-4.3,-0.12,13.94,
6/12/2010,21:00,100,8.59,5.39,221.7,-1.1,-3.57,-3.98,-0.12,13.97,
6/12/2010,21:30,100,7.75,5.63,215.5,-1.1,-3.25,-4.54,-0.12,13.91,
6/12/2010,22:00,100,8.1,6.22,206,-1.1,-2.7,-5.55,-0.13,14.03,
6/12/2010,22:30,100,9.4,6.72,217.8,-1,-4.11,-5.25,-0.12,14.07,
6/12/2010,23:00,100,9.52,7.27,223,-1.1,-4.92,-5.28,-0.15,14.18,
6/12/2010,23:30,100,10.83,7.6,230.2,-1.3,-5.81,-4.83,-0.19,14.18,
6/13/2010,0:00,100,8.32,5.79,234,-2.3,-4.65,-3.38,-0.23,13.89,
6/13/2010,0:30,100,7.95,5.07,239.8,-3.4,-4.31,-2.43,-0.3,13.73,
6/13/2010,1:00,100,8.48,5.85,234.6,-2.6,-4.7,-3.35,-0.27,13.66,
6/13/2010,1:30,100,10.6,7.74,240.2,-3.2,-6.68,-3.79,-0.44,13.8,
6/13/2010,2:00,100,11.35,8.58,239.9,-3.1,-7.38,-4.24,-0.47,13.42,
6/13/2010,2:30,100,14.75,10.13,243.5,-3.5,-9.03,-4.38,-0.66,13.18,
6/13/2010,3:00,100,17.14,11.85,244.3,-3.9,-10.62,-5.05,-0.83,12.88,
6/13/2010,3:30,100,15.03,11.29,244,-3.7,-10.08,-4.88,-0.76,12.42,
6/13/2010,4:00,100,16.45,12.3,238.4,-2.6,-10.42,-6.38,-0.58,12.33,
6/13/2010,4:30,100,17.24,13.08,235.7,-2.1,-10.75,-7.3,-0.51,12.16,
6/13/2010,5:00,100,18.51,13.43,236.2,-2.4,-11.12,-7.36,-0.59,12.05,
6/13/2010,5:30,100,20.16,14.73,242.6,-3.4,-12.98,-6.71,-0.92,11.95,
6/13/2010,6:00,100,20.01,14.52,242.2,-3.4,-12.77,-6.69,-0.9,11.83,
6/13/2010,6:30,100,20.24,15.11,241.3,-3.3,-13.17,-7.19,-0.9,11.57,
6/13/2010,7:00,100,19.43,14.31,239.4,-2.8,-12.24,-7.21,-0.74,11.52,
6/13/2010,7:30,100,19.69,14.73,242.3,-3.2,-12.96,-6.76,-0.86,11.46,
6/13/2010,8:00,100,20.98,15.66,245,-3.8,-14.08,-6.54,-1.06,11.34,
6/13/2010,8:30,100,20.41,15.66,245.7,-3.9,-14.18,-6.36,-1.11,11.29,
6/13/2010,9:00,100,21.14,15.58,249,-4.1,-14.43,-5.5,-1.15,11.24,
6/13/2010,9:30,100,22.04,16.13,249.8,-4.4,-15.03,-5.5,-1.25,11.2,
6/13/2010,10:00,99,20.31,15.42,253.9,-4.8,-14.68,-4.21,-1.33,11.14,
6/13/2010,10:30,100,20.02,14.84,257.1,-5.3,-14.32,-3.26,-1.4,11.17,
6/13/2010,11:00,100,19.93,14.24,258.9,-5.4,-13.82,-2.66,-1.35,11.17,
6/13/2010,11:30,100,19.4,14,256.3,-5.1,-13.46,-3.24,-1.26,11.18,
6/13/2010,12:00,100,17.89,13.6,258.4,-5.3,-13.18,-2.69,-1.27,11.17,
6/13/2010,12:30,100,18.91,13.98,259.6,-5.3,-13.61,-2.46,-1.32,11.08,
6/13/2010,13:00,100,19.04,13.26,259.6,-5.2,-12.91,-2.33,-1.23,11.1,
6/13/2010,13:30,100,16.83,12.89,254.3,-5.2,-12.29,-3.44,-1.19,11.09,
6/13/2010,14:00,100,15.85,12.37,249.6,-4.5,-11.49,-4.24,-0.98,11.12,
6/13/2010,14:30,100,16.69,12.77,249.9,-4.7,-11.89,-4.31,-1.06,11.18,
